timestamp,sensor,lux,kelvin,rgbR,rgbG,rgbB,rgbIR,movement,mEDI,R',G',B'
22-06-2023 20.05.21,New Button,9,5201,6,8,6,4,0,5,8.571426e-05,0.00011428568,8.571426e-05
22-06-2023 20.05.36,New Button,9,5201,6,8,6,4,0,5,8.571426e-05,0.00011428568,8.571426e-05
22-06-2023 20.05.51,New Button,9,5201,6,8,6,4,0,5,8.571426e-05,0.00011428568,8.571426e-05
22-06-2023 20.06.07,New Button,9,5201,6,8,6,4,0,5,8.571426e-05,0.00011428568,8.571426e-05
22-06-2023 20.06.22,New Button,9,5201,6,8,6,4,0,5,8.571426e-05,0.00011428568,8.571426e-05
22-06-2023 20.06.37,New Button,9,5201,6,8,6,4,0,5,8.571426e-05,0.00011428568,8.571426e-05
22-06-2023 20.06.52,New Button,9,5201,6,8,6,4,0,5,8.571426e-05,0.00011428568,8.571426e-05
22-06-2023 20.07.07,New Button,9,5201,6,8,6,4,0,5,8.571426e-05,0.00011428568,8.571426e-05
22-06-2023 20.07.22,New Button,9,4566,6,7,5,3,0,5,8.571426e-05,9.999997e-05,7.142855e-05
22-06-2023 20.07.38,New Button,9,4566,6,7,5,3,0,5,8.571426e-05,9.999997e-05,7.142855e-05
22-06-2023 20.07.53,New Button,9,4566,6,7,5,4,0,5,8.571426e-05,9.999997e-05,7.142855e-05
22-06-2023 20.08.08,New Button,9,4566,6,7,5,3,0,5,8.571426e-05,9.999997e-05,7.142855e-05
22-06-2023 20.08.23,New Button,9,4566,6,7,5,3,0,5,8.571426e-05,9.999997e-05,7.142855e-05
22-06-2023 20.08.38,New Button,9,4566,6,7,5,3,0,5,8.571426e-05,9.999997e-05,7.142855e-05
22-06-2023 20.08.54,New Button,9,4566,6,7,5,3,0,5,8.571426e-05,9.999997e-05,7.142855e-05
22-06-2023 20.09.09,New Button,9,4566,6,7,5,3,0,5,8.571426e-05,9.999997e-05,7.142855e-05
22-06-2023 20.09.24,New Button,9,4566,6,7,5,3,0,5,8.571426e-05,9.999997e-05,7.142855e-05
22-06-2023 20.09.39,New Button,9,4566,6,7,5,3,0,5,8.571426e-05,9.999997e-05,7.142855e-05
22-06-2023 20.09.54,New Button,8,5201,5,7,5,3,0,5,7.142855e-05,9.999997e-05,7.142855e-05
22-06-2023 20.10.09,New Button,8,5201,5,7,5,3,0,5,7.142855e-05,9.999997e-05,7.142855e-05
22-06-2023 20.10.25,New Button,8,5201,5,7,5,3,0,5,7.142855e-05,9.999997e-05,7.142855e-05
22-06-2023 20.10.40,New Button,8,5201,5,7,5,3,0,5,7.142855e-05,9.999997e-05,7.142855e-05
22-06-2023 20.10.55,New Button,8,5201,5,7,5,3,0,5,7.142855e-05,9.999997e-05,7.142855e-05
22-06-2023 20.11.10,New Button,8,5201,5,7,5,3,0,5,7.142855e-05,9.999997e-05,7.142855e-05
22-06-2023 20.11.25,New Button,8,5201,5,7,5,3,0,5,7.142855e-05,9.999997e-05,7.142855e-05
22-06-2023 20.11.40,New Button,8,5201,5,7,5,3,0,5,7.142855e-05,9.999997e-05,7.142855e-05
22-06-2023 20.11.56,New Button,8,5201,5,7,5,3,0,5,7.142855e-05,9.999997e-05,7.142855e-05
22-06-2023 20.12.11,New Button,8,5201,5,7,5,3,0,5,7.142855e-05,9.999997e-05,7.142855e-05
22-06-2023 20.12.26,New Button,8,5201,5,7,5,3,0,5,7.142855e-05,9.999997e-05,7.142855e-05
22-06-2023 20.12.41,New Button,8,5201,5,7,5,3,0,5,7.142855e-05,9.999997e-05,7.142855e-05
22-06-2023 20.12.56,New Button,8,5201,5,7,5,3,0,5,7.142855e-05,9.999997e-05,7.142855e-05
22-06-2023 20.13.11,New Button,9,4566,6,7,5,3,0,5,8.571426e-05,9.999997e-05,7.142855e-05
22-06-2023 20.13.27,New Button,1,5201,1,1,1,1,21,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.13.42,New Button,3,5201,2,3,2,3,6,2,2.857142e-05,4.285713e-05,2.857142e-05
22-06-2023 20.13.57,New Button,1,5201,1,1,1,1,1,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.14.12,New Button,4,3931,3,3,2,6,9,3,4.285713e-05,4.285713e-05,2.857142e-05
22-06-2023 20.14.27,New Button,0,1391,1,0,0,1,3,0,1.428571e-05,0.0,0.0
22-06-2023 20.14.42,New Button,1,5201,1,1,1,1,3,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.14.58,New Button,1,5201,1,1,1,1,2,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.15.13,New Button,1,5201,1,1,1,1,0,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.15.28,New Button,1,5201,1,1,1,1,2,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.15.43,New Button,0,1391,1,0,0,1,3,0,1.428571e-05,0.0,0.0
22-06-2023 20.15.58,New Button,3,5201,2,3,2,3,0,2,2.857142e-05,4.285713e-05,2.857142e-05
22-06-2023 20.16.13,New Button,1,5201,1,1,1,1,1,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.16.29,New Button,0,1391,0,0,0,1,1,0,0.0,0.0,0.0
22-06-2023 20.16.44,New Button,12,5201,8,10,8,15,12,7,0.00011428568,0.0001428571,0.00011428568
22-06-2023 20.16.59,New Button,1,5201,2,2,2,3,20,0,2.857142e-05,2.857142e-05,2.857142e-05
22-06-2023 20.17.14,New Button,0,1391,1,0,0,1,5,0,1.428571e-05,0.0,0.0
22-06-2023 20.17.29,New Button,0,1391,1,0,0,1,1,0,1.428571e-05,0.0,0.0
22-06-2023 20.17.44,New Button,0,1391,1,0,0,1,0,0,1.428571e-05,0.0,0.0
22-06-2023 20.18.00,New Button,0,1391,1,0,0,1,0,0,1.428571e-05,0.0,0.0
22-06-2023 20.18.15,New Button,0,1391,1,0,0,1,0,0,1.428571e-05,0.0,0.0
22-06-2023 20.18.30,New Button,0,1391,1,0,0,1,0,0,1.428571e-05,0.0,0.0
22-06-2023 20.18.45,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
22-06-2023 20.19.00,New Button,0,1391,1,0,0,1,0,0,1.428571e-05,0.0,0.0
22-06-2023 20.19.15,New Button,0,1391,1,0,0,1,0,0,1.428571e-05,0.0,0.0
22-06-2023 20.19.31,New Button,0,1391,1,0,0,1,0,0,1.428571e-05,0.0,0.0
22-06-2023 20.19.46,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
22-06-2023 20.20.01,New Button,0,1391,1,0,0,1,0,0,1.428571e-05,0.0,0.0
22-06-2023 20.20.16,New Button,1,5201,1,1,1,1,0,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.20.31,New Button,1,5201,1,1,1,1,0,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.20.47,New Button,1,5201,1,1,1,1,0,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.21.02,New Button,1,5201,1,1,1,1,0,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.21.17,New Button,1,5201,1,1,1,1,0,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.21.32,New Button,0,1391,1,0,0,1,0,0,1.428571e-05,0.0,0.0
22-06-2023 20.21.47,New Button,0,1391,1,0,0,1,0,0,1.428571e-05,0.0,0.0
22-06-2023 20.22.02,New Button,4,3931,3,3,2,5,14,3,4.285713e-05,4.285713e-05,2.857142e-05
22-06-2023 20.22.18,New Button,1,3296,2,1,1,3,15,1,2.857142e-05,1.428571e-05,1.428571e-05
22-06-2023 20.22.33,New Button,0,1391,0,0,0,1,6,0,0.0,0.0,0.0
22-06-2023 20.22.48,New Button,0,1391,1,0,0,1,1,0,1.428571e-05,0.0,0.0
22-06-2023 20.23.03,New Button,0,1391,0,0,0,1,4,0,0.0,0.0,0.0
22-06-2023 20.23.18,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
22-06-2023 20.23.33,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
22-06-2023 20.23.49,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
22-06-2023 20.24.04,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
22-06-2023 20.24.19,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
22-06-2023 20.24.34,New Button,1,5201,1,1,1,1,1,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.24.49,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
22-06-2023 20.25.04,New Button,1,5201,1,1,1,1,1,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.25.20,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
22-06-2023 20.25.35,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
22-06-2023 20.25.50,New Button,1,5201,1,1,1,1,0,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.26.05,New Button,1,5201,1,1,1,1,0,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.26.20,New Button,1,5201,1,1,1,1,0,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.26.35,New Button,1,5201,1,1,1,1,0,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.26.51,New Button,1,5201,1,1,1,1,0,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.27.06,New Button,1,5201,1,1,1,1,0,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.27.21,New Button,1,5201,1,1,1,1,0,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.27.36,New Button,1,5201,1,1,1,1,0,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.27.51,New Button,1,5201,1,1,1,1,0,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.28.06,New Button,1,5201,1,1,1,1,0,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.28.22,New Button,1,5201,1,1,1,1,0,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.28.37,New Button,1,5201,1,1,1,1,0,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.28.52,New Button,1,5201,1,1,1,1,0,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.29.07,New Button,1,5201,1,1,1,1,0,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.29.22,New Button,1,5201,1,1,1,1,0,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.29.37,New Button,1,5201,1,1,1,1,0,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.29.53,New Button,1,5201,1,1,1,1,0,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.30.08,New Button,1,5201,1,1,1,1,0,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.30.23,New Button,1,5201,1,1,1,1,0,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.30.38,New Button,1,5201,1,1,1,1,0,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.30.53,New Button,0,1391,1,0,0,1,0,0,1.428571e-05,0.0,0.0
22-06-2023 20.31.08,New Button,1,5201,1,1,1,1,0,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.31.24,New Button,1,5201,1,1,1,1,0,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.31.39,New Button,1,5201,1,1,1,1,0,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.31.54,New Button,0,1391,1,0,0,1,0,0,1.428571e-05,0.0,0.0
22-06-2023 20.32.09,New Button,0,1391,1,0,0,1,0,0,1.428571e-05,0.0,0.0
22-06-2023 20.32.24,New Button,0,1391,1,0,0,1,0,0,1.428571e-05,0.0,0.0
22-06-2023 20.32.39,New Button,0,1391,1,0,0,1,0,0,1.428571e-05,0.0,0.0
22-06-2023 20.32.55,New Button,1,5201,1,1,1,2,0,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.33.10,New Button,1,5201,1,1,1,2,0,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.33.25,New Button,1,5201,1,1,1,2,0,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.33.40,New Button,1,5201,1,1,1,2,0,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.33.55,New Button,1,5201,1,1,1,2,0,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.34.11,New Button,1,5201,1,1,1,2,0,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.34.26,New Button,1,5201,1,1,1,2,0,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.34.41,New Button,1,5201,1,1,1,2,0,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.34.56,New Button,1,5201,1,1,1,2,0,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.35.11,New Button,1,5201,1,1,1,2,0,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.35.26,New Button,1,5201,1,1,1,2,0,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.35.42,New Button,1,5201,1,1,1,2,0,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.35.57,New Button,1,5201,1,1,1,2,0,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.36.12,New Button,1,5201,1,1,1,1,0,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.36.27,New Button,1,5201,1,1,1,1,0,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.36.42,New Button,1,5201,1,1,1,1,0,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.36.57,New Button,1,5201,1,1,1,1,0,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.37.13,New Button,1,5201,1,1,1,1,0,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.37.28,New Button,1,5201,1,1,1,1,0,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.37.43,New Button,1,5201,1,1,1,1,0,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.37.58,New Button,1,5201,1,1,1,1,0,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.38.13,New Button,1,5201,1,1,1,1,0,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.38.28,New Button,1,5201,1,1,1,1,0,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.38.44,New Button,1,5201,1,1,1,1,0,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.38.59,New Button,1,5201,1,1,1,1,0,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.39.14,New Button,1,5201,1,1,1,1,0,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.39.29,New Button,1,5201,1,1,1,1,0,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.39.44,New Button,1,5201,1,1,1,1,0,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.39.59,New Button,1,5201,1,1,1,1,0,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.40.15,New Button,1,5201,1,1,1,1,0,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.40.30,New Button,1,5201,1,1,1,1,0,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.40.45,New Button,1,5201,1,1,1,1,0,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.41.00,New Button,1,5201,1,1,1,1,0,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.41.15,New Button,1,5201,1,1,1,1,0,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.41.30,New Button,0,1391,1,0,0,1,0,0,1.428571e-05,0.0,0.0
22-06-2023 20.41.46,New Button,1,5201,1,1,1,1,0,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.42.01,New Button,1,5201,1,1,1,1,0,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.42.16,New Button,1,5201,1,1,1,1,0,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.42.31,New Button,1,5201,1,1,1,1,0,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.42.46,New Button,1,5201,1,1,1,1,0,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.43.01,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
22-06-2023 20.43.17,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
22-06-2023 20.43.32,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
22-06-2023 20.43.47,New Button,0,1391,1,0,0,1,0,0,1.428571e-05,0.0,0.0
22-06-2023 20.44.02,New Button,0,1391,1,0,0,1,0,0,1.428571e-05,0.0,0.0
22-06-2023 20.44.17,New Button,0,1391,1,0,0,1,0,0,1.428571e-05,0.0,0.0
22-06-2023 20.44.32,New Button,0,1391,1,0,0,1,0,0,1.428571e-05,0.0,0.0
22-06-2023 20.44.48,New Button,0,1391,1,0,0,1,0,0,1.428571e-05,0.0,0.0
22-06-2023 20.45.03,New Button,0,1391,1,0,0,1,0,0,1.428571e-05,0.0,0.0
22-06-2023 20.45.18,New Button,0,1391,1,0,0,1,0,0,1.428571e-05,0.0,0.0
22-06-2023 20.45.33,New Button,0,1391,1,0,0,1,0,0,1.428571e-05,0.0,0.0
22-06-2023 20.45.48,New Button,0,1391,1,0,0,1,0,0,1.428571e-05,0.0,0.0
22-06-2023 20.46.04,New Button,0,1391,1,0,0,1,0,0,1.428571e-05,0.0,0.0
22-06-2023 20.46.19,New Button,0,1391,1,0,0,1,0,0,1.428571e-05,0.0,0.0
22-06-2023 20.46.34,New Button,0,1391,1,0,0,1,0,0,1.428571e-05,0.0,0.0
22-06-2023 20.46.49,New Button,0,1391,1,0,0,1,0,0,1.428571e-05,0.0,0.0
22-06-2023 20.47.04,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
22-06-2023 20.47.19,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
22-06-2023 20.47.35,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
22-06-2023 20.47.50,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
22-06-2023 20.48.05,New Button,0,1391,1,0,0,1,0,0,1.428571e-05,0.0,0.0
22-06-2023 20.48.20,New Button,0,1391,1,0,0,1,0,0,1.428571e-05,0.0,0.0
22-06-2023 20.48.35,New Button,1,5201,2,2,2,1,4,0,2.857142e-05,2.857142e-05,2.857142e-05
22-06-2023 20.48.50,New Button,1,5201,1,1,1,1,0,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 20.49.06,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
22-06-2023 20.49.21,New Button,0,1391,0,0,0,0,11,0,0.0,0.0,0.0
22-06-2023 20.49.36,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 20.49.51,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 20.50.06,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 20.50.21,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 20.50.37,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 20.50.52,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 20.51.07,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 20.51.22,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 20.51.37,New Button,0,1391,0,0,0,0,5,0,0.0,0.0,0.0
22-06-2023 20.51.52,New Button,0,1391,0,0,0,0,9,0,0.0,0.0,0.0
22-06-2023 20.52.08,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 20.52.23,New Button,0,1391,0,0,0,0,1,0,0.0,0.0,0.0
22-06-2023 20.52.38,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 20.52.53,New Button,0,1391,0,0,0,1,7,0,0.0,0.0,0.0
22-06-2023 20.53.08,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
22-06-2023 20.53.23,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
22-06-2023 20.53.39,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
22-06-2023 20.53.54,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
22-06-2023 20.54.09,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
22-06-2023 20.54.24,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
22-06-2023 20.54.39,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 20.54.54,New Button,0,1391,0,0,0,0,1,0,0.0,0.0,0.0
22-06-2023 20.55.10,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 20.55.25,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 20.55.40,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 20.55.55,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 20.56.10,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 20.56.25,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 20.56.41,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 20.56.56,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 20.57.11,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 20.57.26,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 20.57.41,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 20.57.57,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 20.58.12,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 20.58.27,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 20.58.42,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 20.58.57,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 20.59.12,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 20.59.28,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 20.59.43,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 20.59.58,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.00.13,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.00.28,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
22-06-2023 21.00.43,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
22-06-2023 21.00.59,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
22-06-2023 21.01.14,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
22-06-2023 21.01.29,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
22-06-2023 21.01.44,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
22-06-2023 21.01.59,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
22-06-2023 21.02.14,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
22-06-2023 21.02.30,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.02.45,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.03.00,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.03.15,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.03.30,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.03.45,New Button,1,5201,1,1,1,1,18,0,1.428571e-05,1.428571e-05,1.428571e-05
22-06-2023 21.04.01,New Button,0,1391,0,0,0,0,22,0,0.0,0.0,0.0
22-06-2023 21.04.16,New Button,0,1391,0,0,0,0,5,0,0.0,0.0,0.0
22-06-2023 21.04.31,New Button,0,1391,0,0,0,0,7,0,0.0,0.0,0.0
22-06-2023 21.04.46,New Button,0,1391,0,0,0,0,7,0,0.0,0.0,0.0
22-06-2023 21.05.01,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.05.16,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.05.32,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.05.47,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.06.02,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.06.17,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.06.32,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.06.47,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.07.03,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.07.18,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.07.33,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.07.48,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.08.03,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.08.18,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.08.34,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.08.49,New Button,0,1391,0,0,0,0,2,0,0.0,0.0,0.0
22-06-2023 21.09.04,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.09.19,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.09.34,New Button,0,1391,0,0,0,0,1,0,0.0,0.0,0.0
22-06-2023 21.09.50,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.10.05,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.10.20,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.10.35,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.10.50,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.11.05,New Button,0,1391,0,0,0,0,7,0,0.0,0.0,0.0
22-06-2023 21.11.21,New Button,0,1391,0,0,0,0,1,0,0.0,0.0,0.0
22-06-2023 21.11.36,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.11.51,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.12.06,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.12.21,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.12.36,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.12.52,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.13.07,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
